Assuming page size is 4 KB
8
8

Global6: Testing associativity of L1 TLB.
   entries, array size (KB), stride (KB), latency
   114,    1.78, 0.015625, 186.514062
   114,    1.78, 0.015625, 186.348828
   114,    2.67, 0.023438, 186.720801
   114,    2.67, 0.023438, 186.498047
   114,    3.56, 0.031250, 186.651270
   114,    4.45, 0.039062, 186.514941
   114,    5.34, 0.046875, 186.680078
   114,    6.23, 0.054688, 186.468945
   114,    7.12, 0.062500, 186.697070
   114,    8.91, 0.078125, 186.574316
   114,    9.80, 0.085938, 186.646387
   114,   11.58, 0.101562, 186.532227
   114,   14.25, 0.125000, 186.673535
   114,   16.92, 0.148438, 186.496094
   114,   20.48, 0.179688, 186.684570
   114,   24.05, 0.210938, 186.508984
   114,   28.50, 0.250000, 186.678418
   114,   33.84, 0.296875, 186.526563
   114,   40.08, 0.351562, 186.735938
   114,   48.09, 0.421875, 186.240527
   114,   57.00, 0.500000, 186.675684
   114,   67.69, 0.593750, 186.467969
   114,   81.05, 0.710938, 186.587500
   114,   96.19, 0.843750, 186.439551
   114,  114.00, 1.000000, 186.676855
   114,  135.38, 1.187500, 186.462207
   114,  161.20, 1.414062, 186.835254
   114,  191.48, 1.679688, 186.583203
   114,  228.00, 2.000000, 186.659961
   114,  270.75, 2.375000, 186.529883
   114,  322.41, 2.828125, 186.447461
   114,  383.86, 3.367188, 186.564063
   114,  456.00, 4.000000, 186.665234
   114,  542.39, 4.757812, 186.364746
   114,  644.81, 5.656250, 186.515430
   114,  766.83, 6.726562, 186.536523
   114,  912.00, 8.000000, 186.691211
   114, 1084.78, 9.515625, 186.375684
   114, 1289.62, 11.312500, 186.578125
   114, 1533.66, 13.453125, 186.544531
   114, 1824.00, 16.000000, 186.710449
   114, 2168.67, 19.023438, 187.972852
   114, 2579.25, 22.625000, 188.696680
   114, 3067.31, 26.906250, 188.707227
   114, 3648.00, 32.000000, 189.470410
   114, 4338.23, 38.054688, 189.792969
   114, 5159.39, 45.257812, 190.553711
   114, 6135.52, 53.820312, 191.164648
   114, 7296.00, 64.000000, 192.172852
   114, 8676.47, 76.109375, 193.052734
   114, 10317.89, 90.507812, 194.316504
   114, 12270.14, 107.632812, 195.537207
   114, 14592.00, 128.000000, 197.618750
   114, 17352.94, 152.218750, 197.416211
   114, 20635.78, 181.015625, 197.721875
   114, 24540.28, 215.265625, 197.281641
   114, 29184.00, 256.000000, 197.635156
   114, 34705.88, 304.437500, 197.227051
   114, 41272.45, 362.039062, 197.486914
   114, 49081.45, 430.539062, 197.170996
   114, 58368.00, 512.000000, 197.643359
   114, 69411.75, 608.875000, 197.284082
   114, 82544.91, 724.078125, 197.600879
   114, 98162.91, 861.078125, 197.213379
   114, 116736.00, 1024.000000, 197.660645
   114, 138823.50, 1217.750000, 197.429785
   114, 165089.81, 1448.156250, 197.591016
   114, 196325.81, 1722.156250, 197.455957
   114, 233472.00, 2048.000000, 197.641016
   114, 277647.00, 2435.500000, 197.443359
   114, 330179.62, 2896.312500, 197.522461
   114, 392651.62, 3444.312500, 197.567187
   114, 466944.00, 4096.000000, 197.631055
   114, 555293.11, 4870.992188, 197.277539
   114, 660358.36, 5792.617188, 197.574805
   114, 785303.25, 6888.625000, 197.630371
   114, 933888.00, 8192.000000, 197.626855
   114, 1110586.22, 9741.984375, 197.320312
   114, 1320716.72, 11585.234375, 197.500684
   114, 1570606.50, 13777.250000, 197.626563
   114, 1867776.00, 16384.000000, 197.650586
   114, -1973131.56, 19483.968750, OOM.
   114, -1552869.67, 23170.476562, OOM.
   114, -1053091.89, 27554.492188, OOM.
   114, -458752.00, 32768.000000, OOM.
   114, 248040.88, 38967.937500, OOM.
   114, 1088564.66, 46340.953125, OOM.
   114, 2088120.22, 55108.984375, OOM.
   115,    0.90, 0.007812, 186.618848
   115,    0.90, 0.007812, 186.756250
   115,    0.90, 0.007812, 186.659277
   115,    1.80, 0.015625, 186.597949
   115,    1.80, 0.015625, 186.379883
   115,    1.80, 0.015625, 186.565527
   115,    2.70, 0.023438, 186.556055
   115,    2.70, 0.023438, 186.745605
   115,    3.59, 0.031250, 186.448828
   115,    4.49, 0.039062, 186.744531
   115,    5.39, 0.046875, 186.488672
   115,    6.29, 0.054688, 186.694727
   115,    7.19, 0.062500, 186.532910
   115,    8.98, 0.078125, 186.755762
   115,    9.88, 0.085938, 186.468652
   115,   11.68, 0.101562, 186.741602
   115,   14.38, 0.125000, 186.491504
   115,   17.07, 0.148438, 186.737500
   115,   20.66, 0.179688, 186.462695
   115,   24.26, 0.210938, 186.700586
   115,   28.75, 0.250000, 186.497070
   115,   34.14, 0.296875, 186.723633
   115,   40.43, 0.351562, 186.541504
   115,   48.52, 0.421875, 186.465039
   115,   57.50, 0.500000, 186.500195
   115,   68.28, 0.593750, 186.697070
   115,   81.76, 0.710938, 186.387305
   115,   97.03, 0.843750, 186.652148
   115,  115.00, 1.000000, 186.447656
   115,  136.56, 1.187500, 186.677441
   115,  162.62, 1.414062, 186.643848
   115,  193.16, 1.679688, 186.782227
   115,  230.00, 2.000000, 186.475879
   115,  273.12, 2.375000, 186.728906
   115,  325.23, 2.828125, 186.196387
   115,  387.23, 3.367188, 186.730371
   115,  460.00, 4.000000, 186.464648
   115,  547.15, 4.757812, 186.588086
   115,  650.47, 5.656250, 186.302832
   115,  773.55, 6.726562, 186.740332
   115,  920.00, 8.000000, 186.449902
   115, 1094.30, 9.515625, 186.576758
   115, 1300.94, 11.312500, 186.378027
   115, 1547.11, 13.453125, 186.711621
   115, 1840.00, 16.000000, 186.483496
   115, 2187.70, 19.023438, 188.174512
   115, 2601.88, 22.625000, 188.520898
   115, 3094.22, 26.906250, 188.854688
   115, 3680.00, 32.000000, 189.272461
   115, 4376.29, 38.054688, 189.979688
   115, 5204.65, 45.257812, 190.373047
   115, 6189.34, 53.820312, 191.327734
   115, 7360.00, 64.000000, 192.036133
   115, 8752.58, 76.109375, 193.215234
   115, 10408.40, 90.507812, 194.145605
   115, 12377.77, 107.632812, 195.671289
   115, 14720.00, 128.000000, 197.449414
   115, 17505.16, 152.218750, 197.622656
   115, 20816.80, 181.015625, 197.522559
   115, 24755.55, 215.265625, 197.458203
   115, 29440.00, 256.000000, 197.448828
   115, 35010.31, 304.437500, 197.450781
   115, 41634.49, 362.039062, 197.308984
   115, 49511.99, 430.539062, 197.407520
   115, 58880.00, 512.000000, 197.419727
   115, 70020.62, 608.875000, 197.464746
   115, 83268.98, 724.078125, 197.394043
   115, 99023.98, 861.078125, 197.463477
   115, 117760.00, 1024.000000, 197.447266
   115, 140041.25, 1217.750000, 197.645117
   115, 166537.97, 1448.156250, 197.371582
   115, 198047.97, 1722.156250, 197.679785
   115, 235520.00, 2048.000000, 197.469922
   115, 280082.50, 2435.500000, 197.619824
   115, 333075.94, 2896.312500, 197.340039
   115, 396095.94, 3444.312500, 197.742871
   115, 471040.00, 4096.000000, 197.444922
   115, 560164.10, 4870.992188, 197.542090
   115, 666150.98, 5792.617188, 197.357227
   115, 792191.88, 6888.625000, 197.819922
   115, 942080.00, 8192.000000, 197.436719
   115, 1120328.20, 9741.984375, 197.503418
   115, 1332301.95, 11585.234375, 197.312500
   115, 1584383.75, 13777.250000, 197.855273
   115, 1884160.00, 16384.000000, 197.417285
   115, -1953647.59, 19483.968750, OOM.
   115, -1529699.20, 23170.476562, OOM.
   115, -1025537.40, 27554.492188, OOM.
   115, -425984.00, 32768.000000, OOM.
   115, 287008.81, 38967.937500, OOM.
   115, 1134905.61, 46340.953125, OOM.
   115, -2051074.80, 55108.984375, OOM.
   116,    0.91, 0.007812, 186.798340
   116,    0.91, 0.007812, 186.569629
   116,    0.91, 0.007812, 186.758496
   116,    1.81, 0.015625, 186.359668
   116,    1.81, 0.015625, 186.567383
   116,    1.81, 0.015625, 186.360547
   116,    2.72, 0.023438, 186.757422
   116,    2.72, 0.023438, 186.540430
   116,    3.62, 0.031250, 186.624512
   116,    4.53, 0.039062, 186.549023
   116,    5.44, 0.046875, 186.686035
   116,    6.34, 0.054688, 186.491602
   116,    7.25, 0.062500, 186.741992
   116,    9.06, 0.078125, 186.543555
   116,    9.97, 0.085938, 186.660937
   116,   11.78, 0.101562, 186.527832
   116,   14.50, 0.125000, 186.695508
   116,   17.22, 0.148438, 186.550488
   116,   20.84, 0.179688, 186.656836
   116,   24.47, 0.210938, 186.510449
   116,   29.00, 0.250000, 186.686621
   116,   34.44, 0.296875, 186.520410
   116,   40.78, 0.351562, 186.763867
   116,   48.94, 0.421875, 186.303906
   116,   58.00, 0.500000, 186.693066
   116,   68.88, 0.593750, 186.499512
   116,   82.47, 0.710938, 186.606641
   116,   97.88, 0.843750, 186.458789
   116,  116.00, 1.000000, 186.680762
   116,  137.75, 1.187500, 186.476465
   116,  164.03, 1.414062, 186.871484
   116,  194.84, 1.679688, 186.576270
   116,  232.00, 2.000000, 186.689453
   116,  275.50, 2.375000, 186.538379
   116,  328.06, 2.828125, 186.414453
   116,  390.59, 3.367188, 186.577148
   116,  464.00, 4.000000, 186.705566
   116,  551.91, 4.757812, 186.384766
   116,  656.12, 5.656250, 186.517188
   116,  780.28, 6.726562, 186.555078
   116,  928.00, 8.000000, 186.662402
   116, 1103.81, 9.515625, 186.380176
   116, 1312.25, 11.312500, 186.590234
   116, 1560.56, 13.453125, 186.508789
   116, 1856.00, 16.000000, 186.687500
   116, 2206.72, 19.023438, 188.045117
   116, 2624.50, 22.625000, 188.718848
   116, 3121.12, 26.906250, 188.784473
   116, 3712.00, 32.000000, 189.435156
   116, 4414.34, 38.054688, 189.855664
   116, 5249.91, 45.257812, 190.584473
   116, 6243.16, 53.820312, 191.206055
   116, 7424.00, 64.000000, 192.189063
   116, 8828.69, 76.109375, 193.081348
   116, 10498.91, 90.507812, 194.352539
   116, 12485.41, 107.632812, 195.519824
   116, 14848.00, 128.000000, 197.654687
   116, 17657.38, 152.218750, 197.404590
   116, 20997.81, 181.015625, 197.731445
   116, 24970.81, 215.265625, 197.288672
   116, 29696.00, 256.000000, 197.661816
   116, 35314.75, 304.437500, 197.252637
   116, 41996.53, 362.039062, 197.489844
   116, 49942.53, 430.539062, 197.196680
   116, 59392.00, 512.000000, 197.611523
   116, 70629.50, 608.875000, 197.274902
   116, 83993.06, 724.078125, 197.603223
   116, 99885.06, 861.078125, 197.259180
   116, 118784.00, 1024.000000, 197.629395
   116, 141259.00, 1217.750000, 197.428809
   116, 167986.12, 1448.156250, 197.562988
   116, 199770.12, 1722.156250, 197.479785
   116, 237568.00, 2048.000000, 197.657813
   116, 282518.00, 2435.500000, 197.433496
   116, 335972.25, 2896.312500, 197.527734
   116, 399540.25, 3444.312500, 197.582227
   116, 475136.00, 4096.000000, 197.616211
   116, 565035.09, 4870.992188, 197.373926
   116, 671943.59, 5792.617188, 197.606641
   116, 799080.50, 6888.625000, 197.616699
   116, 950272.00, 8192.000000, 197.641406
   116, 1130070.19, 9741.984375, 197.322363
   116, 1343887.19, 11585.234375, 197.474219
   116, 1598161.00, 13777.250000, 197.639844
   116, 1900544.00, 16384.000000, OOM.
   116, -1934163.62, 19483.968750, OOM.
   116, -1506528.72, 23170.476562, OOM.
   116, -997982.91, 27554.492188, OOM.
   116, -393216.00, 32768.000000, OOM.
   116, 325976.75, 38967.937500, OOM.
   116, 1181246.56, 46340.953125, OOM.
   116, -1995965.81, 55108.984375, OOM.
   117,    0.91, 0.007812, 186.771289
   117,    0.91, 0.007812, 186.551758
   117,    0.91, 0.007812, 186.807520
   117,    1.83, 0.015625, 186.365234
   117,    1.83, 0.015625, 186.575391
   117,    1.83, 0.015625, 186.343359
   117,    2.74, 0.023438, 186.747168
   117,    2.74, 0.023438, 186.506055
   117,    3.66, 0.031250, 186.630371
   117,    4.57, 0.039062, 186.518945
   117,    5.48, 0.046875, 186.657129
   117,    6.40, 0.054688, 186.493652
   117,    7.31, 0.062500, 186.704785
   117,    9.14, 0.078125, 186.485059
   117,   10.05, 0.085938, 186.668164
   117,   11.88, 0.101562, 186.551074
   117,   14.62, 0.125000, 186.684082
   117,   17.37, 0.148438, 186.517969
   117,   21.02, 0.179688, 186.634570
   117,   24.68, 0.210938, 186.477246
   117,   29.25, 0.250000, 186.625098
   117,   34.73, 0.296875, 186.499902
   117,   41.13, 0.351562, 186.751270
   117,   49.36, 0.421875, 186.259961
   117,   58.50, 0.500000, 186.671484
   117,   69.47, 0.593750, 186.477637
   117,   83.18, 0.710938, 186.545312
   117,   98.72, 0.843750, 186.441797
   117,  117.00, 1.000000, 186.675684
   117,  138.94, 1.187500, 186.450293
   117,  165.45, 1.414062, 186.820996
   117,  196.52, 1.679688, 186.532324
   117,  234.00, 2.000000, 186.687012
   117,  277.88, 2.375000, 186.464160
   117,  330.89, 2.828125, 186.459277
   117,  393.96, 3.367188, 186.572949
   117,  468.00, 4.000000, 186.673145
   117,  556.66, 4.757812, 186.369141
   117,  661.78, 5.656250, 186.475195
   117,  787.01, 6.726562, 186.545703
   117,  936.00, 8.000000, 186.674219
   117, 1113.33, 9.515625, 186.374414
   117, 1323.56, 11.312500, 186.581543
   117, 1574.02, 13.453125, 186.503711
   117, 1872.00, 16.000000, 186.683008
   117, 2225.74, 19.023438, 188.049609
   117, 2647.12, 22.625000, 188.719531
   117, 3148.03, 26.906250, 188.698633
   117, 3744.00, 32.000000, 189.484277
   117, 4452.40, 38.054688, 189.764746
   117, 5295.16, 45.257812, 190.660059
   117, 6296.98, 53.820312, 191.156348
   117, 7488.00, 64.000000, 192.227148
   117, 8904.80, 76.109375, 192.986426
   117, 10589.41, 90.507812, 194.382031
   117, 12593.04, 107.632812, 195.521484
   117, 14976.00, 128.000000, 197.649902
   117, 17809.59, 152.218750, 197.360938
   117, 21178.83, 181.015625, 197.684863
   117, 25186.08, 215.265625, 197.251660
   117, 29952.00, 256.000000, 197.645117
   117, 35619.19, 304.437500, 197.240723
   117, 42358.57, 362.039062, 197.483887
   117, 50373.07, 430.539062, 197.212207
   117, 59904.00, 512.000000, 197.624805
   117, 71238.38, 608.875000, 197.280176
   117, 84717.14, 724.078125, 197.568555
   117, 100746.14, 861.078125, 197.208203
   117, 119808.00, 1024.000000, 197.618457
   117, 142476.75, 1217.750000, 197.445020
   117, 169434.28, 1448.156250, 197.577051
   117, 201492.28, 1722.156250, 197.449609
   117, 239616.00, 2048.000000, 197.641797
   117, 284953.50, 2435.500000, 197.396875
   117, 338868.56, 2896.312500, 197.511523
   117, 402984.56, 3444.312500, 197.556836
   117, 479232.00, 4096.000000, 197.651953
   117, 569906.09, 4870.992188, 197.349023
   117, 677736.21, 5792.617188, 197.566797
   117, 805969.12, 6888.625000, 197.606445
   117, 958464.00, 8192.000000, 197.663184
   117, 1139812.17, 9741.984375, 197.311816
   117, 1355472.42, 11585.234375, 197.499512
   117, 1611938.25, 13777.250000, 197.663477
   117, 1916928.00, 16384.000000, OOM.
   117, -1914679.66, 19483.968750, OOM.
   117, -1483358.24, 23170.476562, OOM.
   117, -970428.41, 27554.492188, OOM.
   117, -360448.00, 32768.000000, OOM.
   117, 364944.69, 38967.937500, OOM.
   117, 1227587.52, 46340.953125, OOM.
   117, -1940856.83, 55108.984375, OOM.
   118,    0.92, 0.007812, 186.801660
   118,    0.92, 0.007812, 186.562012
   118,    0.92, 0.007812, 186.753906
   118,    1.84, 0.015625, 186.378027
   118,    1.84, 0.015625, 186.602930
   118,    1.84, 0.015625, 186.377051
   118,    2.77, 0.023438, 186.761328
   118,    2.77, 0.023438, 186.554785
   118,    3.69, 0.031250, 186.639355
   118,    4.61, 0.039062, 186.499902
   118,    5.53, 0.046875, 186.650098
   118,    6.45, 0.054688, 186.522461
   118,    7.38, 0.062500, 186.706152
   118,    9.22, 0.078125, 186.517871
   118,   10.14, 0.085938, 186.685254
   118,   11.98, 0.101562, 186.509180
   118,   14.75, 0.125000, 186.697949
   118,   17.52, 0.148438, 186.529199
   118,   21.20, 0.179688, 186.618457
   118,   24.89, 0.210938, 186.505859
   118,   29.50, 0.250000, 186.680664
   118,   35.03, 0.296875, 186.521777
   118,   41.48, 0.351562, 186.714160
   118,   49.78, 0.421875, 186.252441
   118,   59.00, 0.500000, 186.700000
   118,   70.06, 0.593750, 186.485840
   118,   83.89, 0.710938, 186.574512
   118,   99.56, 0.843750, 186.465820
   118,  118.00, 1.000000, 186.684766
   118,  140.12, 1.187500, 186.494434
   118,  166.86, 1.414062, 186.853711
   118,  198.20, 1.679688, 186.556543
   118,  236.00, 2.000000, 186.683887
   118,  280.25, 2.375000, 186.504883
   118,  333.72, 2.828125, 186.458008
   118,  397.33, 3.367188, 186.557813
   118,  472.00, 4.000000, 186.684570
   118,  561.42, 4.757812, 186.361914
   118,  667.44, 5.656250, 186.497559
   118,  793.73, 6.726562, 186.578418
   118,  944.00, 8.000000, 186.665430
   118, 1122.84, 9.515625, 186.355664
   118, 1334.88, 11.312500, 186.595020
   118, 1587.47, 13.453125, 186.504687
   118, 1888.00, 16.000000, 186.695410
   118, 2244.77, 19.023438, 188.044434
   118, 2669.75, 22.625000, 188.685156
   118, 3174.94, 26.906250, 188.705859
   118, 3776.00, 32.000000, 189.465820
   118, 4490.45, 38.054688, 189.782715
   118, 5340.42, 45.257812, 190.621289
   118, 6350.80, 53.820312, 191.193652
   118, 7552.00, 64.000000, 192.189453
   118, 8980.91, 76.109375, 193.006055
   118, 10679.92, 90.507812, 194.301074
   118, 12700.67, 107.632812, 195.530371
   118, 15104.00, 128.000000, 197.648633
   118, 17961.81, 152.218750, 197.360938
   118, 21359.84, 181.015625, 197.713867
   118, 25401.34, 215.265625, 197.283691
   118, 30208.00, 256.000000, 197.634277
   118, 35923.62, 304.437500, 197.253711
   118, 42720.61, 362.039062, 197.474512
   118, 50803.61, 430.539062, 197.253809
   118, 60416.00, 512.000000, 197.616797
   118, 71847.25, 608.875000, 197.247754
   118, 85441.22, 724.078125, 197.614355
   118, 101607.22, 861.078125, 197.306934
   118, 120832.00, 1024.000000, 197.626758
   118, 143694.50, 1217.750000, 197.435742
   118, 170882.44, 1448.156250, 197.609961
   118, 203214.44, 1722.156250, 197.434473
   118, 241664.00, 2048.000000, 197.641016
   118, 287389.00, 2435.500000, 197.378809
   118, 341764.88, 2896.312500, 197.515137
   118, 406428.88, 3444.312500, 197.538672
   118, 483328.00, 4096.000000, 197.608203
   118, 574777.08, 4870.992188, 197.390625
   118, 683528.83, 5792.617188, 197.574023
   118, 812857.75, 6888.625000, 197.596973
   118, 966656.00, 8192.000000, 197.674902
   118, 1149554.16, 9741.984375, 197.311816
   118, 1367057.66, 11585.234375, 197.507520
   118, 1625715.50, 13777.250000, 197.672656
   118, 1933312.00, 16384.000000, OOM.
   118, -1895195.69, 19483.968750, OOM.
   118, -1460187.77, 23170.476562, OOM.
   118, -942873.92, 27554.492188, OOM.
   118, -327680.00, 32768.000000, OOM.
   118, 403912.62, 38967.937500, OOM.
   118, 1273928.47, 46340.953125, OOM.
   118, -1885747.84, 55108.984375, OOM.
   119,    0.93, 0.007812, 186.796387
   119,    0.93, 0.007812, 186.571777
   119,    0.93, 0.007812, 186.783594
   119,    1.86, 0.015625, 186.389160
   119,    1.86, 0.015625, 186.581445
   119,    1.86, 0.015625, 186.394727
   119,    2.79, 0.023438, 186.726855
   119,    2.79, 0.023438, 186.577051
   119,    3.72, 0.031250, 186.662891
   119,    4.65, 0.039062, 186.515625
   119,    5.58, 0.046875, 186.660937
   119,    6.51, 0.054688, 186.539258
   119,    7.44, 0.062500, 186.697363
   119,    9.30, 0.078125, 186.512500
   119,   10.23, 0.085938, 186.691992
   119,   12.09, 0.101562, 186.552832
   119,   14.88, 0.125000, 186.672070
   119,   17.66, 0.148438, 186.543652
   119,   21.38, 0.179688, 186.624121
   119,   25.10, 0.210938, 186.489941
   119,   29.75, 0.250000, 186.692480
   119,   35.33, 0.296875, 186.524805
   119,   41.84, 0.351562, 186.758789
   119,   50.20, 0.421875, 186.308203
   119,   59.50, 0.500000, 186.692773
   119,   70.66, 0.593750, 186.507422
   119,   84.60, 0.710938, 186.564063
   119,  100.41, 0.843750, 186.441406
   119,  119.00, 1.000000, 186.694824
   119,  141.31, 1.187500, 186.484863
   119,  168.27, 1.414062, 186.877637
   119,  199.88, 1.679688, 186.540625
   119,  238.00, 2.000000, 186.660059
   119,  282.62, 2.375000, 186.504687
   119,  336.55, 2.828125, 186.495410
   119,  400.70, 3.367188, 186.567285
   119,  476.00, 4.000000, 186.684473
   119,  566.18, 4.757812, 186.383301
   119,  673.09, 5.656250, 186.497949
   119,  800.46, 6.726562, 186.534277
   119,  952.00, 8.000000, 186.676660
   119, 1132.36, 9.515625, 186.366504
   119, 1346.19, 11.312500, 186.596191
   119, 1600.92, 13.453125, 186.551172
   119, 1904.00, 16.000000, 186.646289
   119, 2263.79, 19.023438, 188.004980
   119, 2692.38, 22.625000, 188.678223
   119, 3201.84, 26.906250, 188.684473
   119, 3808.00, 32.000000, 189.444141
   119, 4528.51, 38.054688, 189.840625
   119, 5385.68, 45.257812, 190.609180
   119, 6404.62, 53.820312, 191.159473
   119, 7616.00, 64.000000, 192.257812
   119, 9057.02, 76.109375, 193.099023
   119, 10770.43, 90.507812, 194.332422
   119, 12808.30, 107.632812, 195.538574
   119, 15232.00, 128.000000, 197.663477
   119, 18114.03, 152.218750, 197.371875
   119, 21540.86, 181.015625, 197.718555
   119, 25616.61, 215.265625, 197.281152
   119, 30464.00, 256.000000, 197.641309
   119, 36228.06, 304.437500, 197.274219
   119, 43082.65, 362.039062, 197.496289
   119, 51234.15, 430.539062, 197.233203
   119, 60928.00, 512.000000, 197.617090
   119, 72456.12, 608.875000, 197.253418
   119, 86165.30, 724.078125, 197.609766
   119, 102468.30, 861.078125, 197.284668
   119, 121856.00, 1024.000000, 197.652344
   119, 144912.25, 1217.750000, 197.433691
   119, 172330.59, 1448.156250, 197.584766
   119, 204936.59, 1722.156250, 197.427539
   119, 243712.00, 2048.000000, 197.617383
   119, 289824.50, 2435.500000, 197.409473
   119, 344661.19, 2896.312500, 197.489355
   119, 409873.19, 3444.312500, 197.539746
   119, 487424.00, 4096.000000, 197.634473
   119, 579648.07, 4870.992188, 197.370898
   119, 689321.45, 5792.617188, 197.585059
   119, 819746.38, 6888.625000, 197.589648
   119, 974848.00, 8192.000000, 197.646777
   119, 1159296.14, 9741.984375, 197.303906
   119, 1378642.89, 11585.234375, 197.501953
   119, 1639492.75, 13777.250000, 197.642676
   119, 1949696.00, 16384.000000, OOM.
   119, -1875711.72, 19483.968750, OOM.
   119, -1437017.29, 23170.476562, OOM.
   119, -915319.43, 27554.492188, OOM.
   119, -294912.00, 32768.000000, OOM.
   119, 442880.56, 38967.937500, OOM.
   119, 1320269.42, 46340.953125, OOM.
   119, -1830638.86, 55108.984375, OOM.
   120,    0.94, 0.007812, 186.777734
   120,    0.94, 0.007812, 186.544141
   120,    0.94, 0.007812, 186.780566
   120,    1.88, 0.015625, 186.389844
   120,    1.88, 0.015625, 186.602246
   120,    1.88, 0.015625, 186.392773
   120,    2.81, 0.023438, 186.678809
   120,    2.81, 0.023438, 186.506055
   120,    3.75, 0.031250, 186.627734
   120,    4.69, 0.039062, 186.481348
   120,    5.62, 0.046875, 186.647266
   120,    6.56, 0.054688, 186.503223
   120,    7.50, 0.062500, 186.686426
   120,    9.38, 0.078125, 186.530957
   120,   10.31, 0.085938, 186.702246
   120,   12.19, 0.101562, 186.546387
   120,   15.00, 0.125000, 186.693359
   120,   17.81, 0.148438, 186.551367
   120,   21.56, 0.179688, 186.624707
   120,   25.31, 0.210938, 186.511816
   120,   30.00, 0.250000, 186.690234
   120,   35.62, 0.296875, 186.542578
   120,   42.19, 0.351562, 186.748242
   120,   50.62, 0.421875, 186.311328
   120,   60.00, 0.500000, 186.707520
   120,   71.25, 0.593750, 186.516016
   120,   85.31, 0.710938, 186.563281
   120,  101.25, 0.843750, 186.463184
   120,  120.00, 1.000000, 186.708887
   120,  142.50, 1.187500, 186.494141
   120,  169.69, 1.414062, 186.853906
   120,  201.56, 1.679688, 186.545020
   120,  240.00, 2.000000, 186.690137
   120,  285.00, 2.375000, 186.516406
   120,  339.38, 2.828125, 186.496582
   120,  404.06, 3.367188, 186.589063
   120,  480.00, 4.000000, 186.696484
   120,  570.94, 4.757812, 186.395898
   120,  678.75, 5.656250, 186.512207
   120,  807.19, 6.726562, 186.615039
   120,  960.00, 8.000000, 186.698145
   120, 1141.88, 9.515625, 186.379004
   120, 1357.50, 11.312500, 186.603906
   120, 1614.38, 13.453125, 186.560059
   120, 1920.00, 16.000000, 186.681641
   120, 2282.81, 19.023438, 187.999414
   120, 2715.00, 22.625000, 188.742871
   120, 3228.75, 26.906250, 188.768457
   120, 3840.00, 32.000000, 189.432422
   120, 4566.56, 38.054688, 189.839844
   120, 5430.94, 45.257812, 190.658105
   120, 6458.44, 53.820312, 191.212891
   120, 7680.00, 64.000000, 192.185840
   120, 9133.12, 76.109375, 193.049316
   120, 10860.94, 90.507812, 194.376172
   120, 12915.94, 107.632812, 195.595215
   120, 15360.00, 128.000000, 197.640332
   120, 18266.25, 152.218750, 197.381934
   120, 21721.88, 181.015625, 197.737500
   120, 25831.88, 215.265625, 197.258105
   120, 30720.00, 256.000000, 197.637598
   120, 36532.50, 304.437500, 197.286621
   120, 43444.69, 362.039062, 197.502344
   120, 51664.69, 430.539062, 197.207715
   120, 61440.00, 512.000000, 197.625684
   120, 73065.00, 608.875000, 197.272168
   120, 86889.38, 724.078125, 197.601758
   120, 103329.38, 861.078125, 197.286719
   120, 122880.00, 1024.000000, 197.653516
   120, 146130.00, 1217.750000, 197.437305
   120, 173778.75, 1448.156250, 197.594238
   120, 206658.75, 1722.156250, 197.462500
   120, 245760.00, 2048.000000, 197.629980
   120, 292260.00, 2435.500000, 197.391016
   120, 347557.50, 2896.312500, 197.530273
   120, 413317.50, 3444.312500, 197.525488
   120, 491520.00, 4096.000000, 197.622461
   120, 584519.06, 4870.992188, 197.348926
   120, 695114.06, 5792.617188, 197.530859
   120, 826635.00, 6888.625000, 197.568262
   120, 983040.00, 8192.000000, 197.649414
   120, 1169038.12, 9741.984375, 197.314258
   120, 1390228.12, 11585.234375, 197.464648
   120, 1653270.00, 13777.250000, 197.640820
   120, 1966080.00, 16384.000000, OOM.
   120, -1856227.75, 19483.968750, OOM.
   120, -1413846.81, 23170.476562, OOM.
   120, -887764.94, 27554.492188, OOM.
   120, -262144.00, 32768.000000, OOM.
   120, 481848.50, 38967.937500, OOM.
   120, 1366610.38, 46340.953125, OOM.
   120, -1775529.88, 55108.984375, OOM.
   121,    0.95, 0.007812, 186.759668
   121,    0.95, 0.007812, 186.523438
   121,    0.95, 0.007812, 186.782617
   121,    1.89, 0.015625, 186.407617
   121,    1.89, 0.015625, 186.625488
   121,    1.89, 0.015625, 186.405762
   121,    2.84, 0.023438, 186.734668
   121,    2.84, 0.023438, 186.510449
   121,    3.78, 0.031250, 186.640527
   121,    4.73, 0.039062, 186.470508
   121,    5.67, 0.046875, 186.661133
   121,    6.62, 0.054688, 186.490234
   121,    7.56, 0.062500, 186.698438
   121,    9.45, 0.078125, 186.541211
   121,   10.40, 0.085938, 186.700000
   121,   12.29, 0.101562, 186.504980
   121,   15.12, 0.125000, 186.680762
   121,   17.96, 0.148438, 186.548438
   121,   21.74, 0.179688, 186.624121
   121,   25.52, 0.210938, 186.492285
   121,   30.25, 0.250000, 186.676660
   121,   35.92, 0.296875, 186.521289
   121,   42.54, 0.351562, 186.691797
   121,   51.05, 0.421875, 186.309375
   121,   60.50, 0.500000, 186.681641
   121,   71.84, 0.593750, 186.526367
   121,   86.02, 0.710938, 186.576074
   121,  102.09, 0.843750, 186.443457
   121,  121.00, 1.000000, 186.655664
   121,  143.69, 1.187500, 186.458105
